Timestamp;Trend Flags;Status;Value (kW-hr)
02-Aug-19 6:30:01 AM BRT;{start};{ok};3468,25 kW-hr
02-Aug-19 6:45:16 AM BRT;{ };{ok};3468,27 kW-hr
02-Aug-19 7:00:16 AM BRT;{ };{ok};3468,28 kW-hr
02-Aug-19 7:15:16 AM BRT;{ };{ok};3468,30 kW-hr
02-Aug-19 7:30:14 AM BRT;{ };{ok};3468,32 kW-hr
02-Aug-19 7:45:16 AM BRT;{ };{ok};3468,34 kW-hr
02-Aug-19 8:00:15 AM BRT;{ };{ok};3468,36 kW-hr
02-Aug-19 8:15:16 AM BRT;{ };{ok};3468,39 kW-hr
02-Aug-19 8:30:15 AM BRT;{ };{ok};3468,40 kW-hr
02-Aug-19 8:45:14 AM BRT;{ };{ok};3468,42 kW-hr
02-Aug-19 9:00:15 AM BRT;{ };{ok};3468,44 kW-hr
02-Aug-19 9:15:16 AM BRT;{ };{ok};3468,46 kW-hr
02-Aug-19 9:30:15 AM BRT;{ };{ok};3468,48 kW-hr
02-Aug-19 9:45:16 AM BRT;{ };{ok};3468,50 kW-hr
02-Aug-19 10:00:16 AM BRT;{ };{ok};3468,52 kW-hr
02-Aug-19 10:15:17 AM BRT;{ };{ok};3468,54 kW-hr
02-Aug-19 10:30:16 AM BRT;{ };{ok};3468,56 kW-hr
02-Aug-19 10:45:16 AM BRT;{ };{ok};3468,58 kW-hr
02-Aug-19 11:00:16 AM BRT;{ };{ok};3468,60 kW-hr
02-Aug-19 11:15:16 AM BRT;{ };{ok};3468,62 kW-hr
02-Aug-19 11:30:16 AM BRT;{ };{ok};3468,64 kW-hr
02-Aug-19 11:45:16 AM BRT;{ };{ok};3468,66 kW-hr
02-Aug-19 12:00:16 PM BRT;{ };{ok};3468,68 kW-hr
02-Aug-19 12:15:16 PM BRT;{ };{ok};3468,70 kW-hr
02-Aug-19 12:30:16 PM BRT;{ };{ok};3468,72 kW-hr
02-Aug-19 12:45:16 PM BRT;{ };{ok};3468,74 kW-hr
02-Aug-19 1:00:15 PM BRT;{ };{ok};3468,75 kW-hr
02-Aug-19 1:15:15 PM BRT;{ };{ok};3468,77 kW-hr
02-Aug-19 1:30:16 PM BRT;{ };{ok};3468,79 kW-hr
02-Aug-19 1:45:16 PM BRT;{ };{ok};3468,81 kW-hr
02-Aug-19 2:00:16 PM BRT;{ };{ok};3468,83 kW-hr
02-Aug-19 2:15:15 PM BRT;{ };{ok};3468,85 kW-hr
02-Aug-19 2:30:15 PM BRT;{ };{ok};3468,87 kW-hr
02-Aug-19 2:45:15 PM BRT;{ };{ok};3468,89 kW-hr
02-Aug-19 3:00:16 PM BRT;{ };{ok};3468,91 kW-hr
02-Aug-19 3:15:17 PM BRT;{ };{ok};3468,93 kW-hr
02-Aug-19 3:30:16 PM BRT;{ };{ok};3468,95 kW-hr
02-Aug-19 3:45:16 PM BRT;{ };{ok};3468,97 kW-hr
02-Aug-19 4:00:16 PM BRT;{ };{ok};3468,99 kW-hr
02-Aug-19 4:15:16 PM BRT;{ };{ok};3469,01 kW-hr
02-Aug-19 4:30:15 PM BRT;{ };{ok};3469,03 kW-hr
02-Aug-19 4:45:16 PM BRT;{ };{ok};3469,05 kW-hr
02-Aug-19 5:00:16 PM BRT;{ };{ok};3469,07 kW-hr
02-Aug-19 5:15:16 PM BRT;{ };{ok};3469,09 kW-hr
02-Aug-19 5:30:16 PM BRT;{ };{ok};3469,11 kW-hr
02-Aug-19 5:45:16 PM BRT;{ };{ok};3469,13 kW-hr
02-Aug-19 6:00:15 PM BRT;{ };{ok};3469,15 kW-hr
02-Aug-19 6:15:19 PM BRT;{ };{ok};3469,17 kW-hr
02-Aug-19 6:30:15 PM BRT;{ };{ok};3469,19 kW-hr
02-Aug-19 6:45:15 PM BRT;{ };{ok};3469,21 kW-hr
02-Aug-19 7:00:16 PM BRT;{ };{ok};3469,23 kW-hr
02-Aug-19 7:15:16 PM BRT;{ };{ok};3469,25 kW-hr
02-Aug-19 7:30:16 PM BRT;{ };{ok};3469,27 kW-hr
02-Aug-19 7:45:14 PM BRT;{ };{ok};3469,29 kW-hr
02-Aug-19 8:00:14 PM BRT;{ };{ok};3469,31 kW-hr
02-Aug-19 8:15:15 PM BRT;{ };{ok};3469,33 kW-hr
02-Aug-19 8:30:14 PM BRT;{ };{ok};3469,35 kW-hr
02-Aug-19 8:45:14 PM BRT;{ };{ok};3469,37 kW-hr
02-Aug-19 9:00:14 PM BRT;{ };{ok};3469,39 kW-hr
02-Aug-19 9:15:14 PM BRT;{ };{ok};3469,41 kW-hr
02-Aug-19 9:30:14 PM BRT;{ };{ok};3469,43 kW-hr
02-Aug-19 9:45:14 PM BRT;{ };{ok};3469,45 kW-hr
02-Aug-19 10:00:15 PM BRT;{ };{ok};3469,47 kW-hr
02-Aug-19 10:15:14 PM BRT;{ };{ok};3469,49 kW-hr
02-Aug-19 10:30:15 PM BRT;{ };{ok};3469,51 kW-hr
02-Aug-19 10:45:14 PM BRT;{ };{ok};3469,53 kW-hr
02-Aug-19 11:00:14 PM BRT;{ };{ok};3469,55 kW-hr
02-Aug-19 11:15:14 PM BRT;{ };{ok};3469,57 kW-hr
02-Aug-19 11:30:16 PM BRT;{ };{ok};3469,59 kW-hr
02-Aug-19 11:45:14 PM BRT;{ };{ok};3469,61 kW-hr
03-Aug-19 12:00:14 AM BRT;{ };{ok};3469,64 kW-hr
03-Aug-19 12:15:14 AM BRT;{ };{ok};3469,66 kW-hr
03-Aug-19 12:30:15 AM BRT;{ };{ok};3469,68 kW-hr
03-Aug-19 12:45:14 AM BRT;{ };{ok};3469,70 kW-hr
03-Aug-19 1:00:14 AM BRT;{ };{ok};3469,72 kW-hr
03-Aug-19 1:15:15 AM BRT;{ };{ok};3469,74 kW-hr
03-Aug-19 1:30:14 AM BRT;{ };{ok};3469,76 kW-hr
03-Aug-19 1:45:14 AM BRT;{ };{ok};3469,78 kW-hr
03-Aug-19 2:00:14 AM BRT;{ };{ok};3469,80 kW-hr
03-Aug-19 2:15:14 AM BRT;{ };{ok};3469,82 kW-hr
03-Aug-19 2:30:14 AM BRT;{ };{ok};3469,84 kW-hr
03-Aug-19 2:45:14 AM BRT;{ };{ok};3469,86 kW-hr
03-Aug-19 3:00:15 AM BRT;{ };{ok};3469,88 kW-hr
03-Aug-19 3:15:14 AM BRT;{ };{ok};3469,90 kW-hr
03-Aug-19 3:30:14 AM BRT;{ };{ok};3469,92 kW-hr
03-Aug-19 3:45:14 AM BRT;{ };{ok};3469,94 kW-hr
03-Aug-19 4:00:14 AM BRT;{ };{ok};3469,96 kW-hr
03-Aug-19 4:15:14 AM BRT;{ };{ok};3469,98 kW-hr
03-Aug-19 4:30:15 AM BRT;{ };{ok};3470,00 kW-hr
03-Aug-19 4:45:14 AM BRT;{ };{ok};3470,02 kW-hr
03-Aug-19 5:00:14 AM BRT;{ };{ok};3470,05 kW-hr
03-Aug-19 5:15:01 AM BRT;{start};{ok};3470,07 kW-hr
