Timestamp;Trend Flags;Status;Value (kW-hr)
02-Aug-19 10:45:15 PM BRT;{ };{ok};2600,86 kW-hr
02-Aug-19 11:00:15 PM BRT;{ };{ok};2601,95 kW-hr
02-Aug-19 11:15:15 PM BRT;{ };{ok};2602,99 kW-hr
02-Aug-19 11:30:16 PM BRT;{ };{ok};2604,01 kW-hr
02-Aug-19 11:45:15 PM BRT;{ };{ok};2605,00 kW-hr
03-Aug-19 12:00:15 AM BRT;{ };{ok};2605,96 kW-hr
03-Aug-19 12:15:15 AM BRT;{ };{ok};2606,92 kW-hr
03-Aug-19 12:30:16 AM BRT;{ };{ok};2607,87 kW-hr
03-Aug-19 12:45:15 AM BRT;{ };{ok};2608,79 kW-hr
03-Aug-19 1:00:15 AM BRT;{ };{ok};2609,73 kW-hr
03-Aug-19 1:15:16 AM BRT;{ };{ok};2610,65 kW-hr
03-Aug-19 1:30:15 AM BRT;{ };{ok};2611,56 kW-hr
03-Aug-19 1:45:15 AM BRT;{ };{ok};2612,47 kW-hr
03-Aug-19 2:00:15 AM BRT;{ };{ok};2613,38 kW-hr
03-Aug-19 2:15:15 AM BRT;{ };{ok};2614,28 kW-hr
03-Aug-19 2:30:15 AM BRT;{ };{ok};2615,19 kW-hr
03-Aug-19 2:45:15 AM BRT;{ };{ok};2616,09 kW-hr
03-Aug-19 3:00:16 AM BRT;{ };{ok};2617,00 kW-hr
03-Aug-19 3:15:15 AM BRT;{ };{ok};2617,89 kW-hr
03-Aug-19 3:30:15 AM BRT;{ };{ok};2618,78 kW-hr
03-Aug-19 3:45:15 AM BRT;{ };{ok};2619,67 kW-hr
03-Aug-19 4:00:15 AM BRT;{ };{ok};2620,56 kW-hr
03-Aug-19 4:15:15 AM BRT;{ };{ok};2621,46 kW-hr
03-Aug-19 4:30:16 AM BRT;{ };{ok};2622,35 kW-hr
03-Aug-19 4:45:16 AM BRT;{ };{ok};2623,24 kW-hr
03-Aug-19 5:00:15 AM BRT;{ };{ok};2624,12 kW-hr
03-Aug-19 5:15:01 AM BRT;{start};{ok};2625,01 kW-hr
03-Aug-19 5:30:17 AM BRT;{ };{ok};2625,90 kW-hr
03-Aug-19 5:45:17 AM BRT;{ };{ok};2626,77 kW-hr
03-Aug-19 6:00:16 AM BRT;{ };{ok};2627,66 kW-hr
03-Aug-19 6:15:18 AM BRT;{ };{ok};2628,52 kW-hr
03-Aug-19 6:30:15 AM BRT;{ };{ok};2629,14 kW-hr
03-Aug-19 6:45:16 AM BRT;{ };{ok};2629,14 kW-hr
03-Aug-19 7:00:15 AM BRT;{ };{ok};2629,14 kW-hr
03-Aug-19 7:15:16 AM BRT;{ };{ok};2629,14 kW-hr
03-Aug-19 7:30:16 AM BRT;{ };{ok};2629,14 kW-hr
03-Aug-19 7:45:16 AM BRT;{ };{ok};2629,82 kW-hr
03-Aug-19 8:00:17 AM BRT;{ };{ok};2630,54 kW-hr
03-Aug-19 8:15:16 AM BRT;{ };{ok};2631,26 kW-hr
03-Aug-19 8:30:17 AM BRT;{ };{ok};2631,98 kW-hr
03-Aug-19 8:45:17 AM BRT;{ };{ok};2632,70 kW-hr
03-Aug-19 9:00:17 AM BRT;{ };{ok};2633,41 kW-hr
03-Aug-19 9:15:17 AM BRT;{ };{ok};2634,11 kW-hr
03-Aug-19 9:30:17 AM BRT;{ };{ok};2634,81 kW-hr
03-Aug-19 9:45:16 AM BRT;{ };{ok};2635,49 kW-hr
03-Aug-19 10:00:17 AM BRT;{ };{ok};2636,16 kW-hr
03-Aug-19 10:15:17 AM BRT;{ };{ok};2636,83 kW-hr
03-Aug-19 10:30:16 AM BRT;{ };{ok};2637,48 kW-hr
03-Aug-19 10:45:18 AM BRT;{ };{ok};2638,12 kW-hr
03-Aug-19 11:00:16 AM BRT;{ };{ok};2638,75 kW-hr
03-Aug-19 11:15:17 AM BRT;{ };{ok};2639,40 kW-hr
03-Aug-19 11:30:17 AM BRT;{ };{ok};2640,03 kW-hr
03-Aug-19 11:45:15 AM BRT;{ };{ok};2640,67 kW-hr
03-Aug-19 12:00:17 PM BRT;{ };{ok};2641,52 kW-hr
03-Aug-19 12:15:17 PM BRT;{ };{ok};2642,49 kW-hr
03-Aug-19 12:30:17 PM BRT;{ };{ok};2643,54 kW-hr
03-Aug-19 12:45:17 PM BRT;{ };{ok};2644,60 kW-hr
03-Aug-19 1:00:16 PM BRT;{ };{ok};2645,58 kW-hr
03-Aug-19 1:15:17 PM BRT;{ };{ok};2646,57 kW-hr
03-Aug-19 1:30:16 PM BRT;{ };{ok};2647,49 kW-hr
03-Aug-19 1:45:17 PM BRT;{ };{ok};2648,48 kW-hr
03-Aug-19 2:00:17 PM BRT;{ };{ok};2649,56 kW-hr
03-Aug-19 2:15:17 PM BRT;{ };{ok};2650,56 kW-hr
03-Aug-19 2:30:17 PM BRT;{ };{ok};2651,28 kW-hr
03-Aug-19 2:45:16 PM BRT;{ };{ok};2651,92 kW-hr
03-Aug-19 3:00:17 PM BRT;{ };{ok};2652,55 kW-hr
03-Aug-19 3:15:16 PM BRT;{ };{ok};2653,20 kW-hr
03-Aug-19 3:30:16 PM BRT;{ };{ok};2653,84 kW-hr
03-Aug-19 3:45:17 PM BRT;{ };{ok};2654,49 kW-hr
03-Aug-19 4:00:17 PM BRT;{ };{ok};2655,30 kW-hr
03-Aug-19 4:15:16 PM BRT;{ };{ok};2656,69 kW-hr
03-Aug-19 4:30:16 PM BRT;{ };{ok};2658,09 kW-hr
03-Aug-19 4:45:17 PM BRT;{ };{ok};2659,41 kW-hr
03-Aug-19 5:00:17 PM BRT;{ };{ok};2660,55 kW-hr
03-Aug-19 5:15:15 PM BRT;{ };{ok};2661,62 kW-hr
03-Aug-19 5:30:16 PM BRT;{ };{ok};2662,64 kW-hr
03-Aug-19 5:45:15 PM BRT;{ };{ok};2663,61 kW-hr
03-Aug-19 6:00:15 PM BRT;{ };{ok};2664,55 kW-hr
03-Aug-19 6:15:24 PM BRT;{ };{ok};2665,47 kW-hr
03-Aug-19 6:30:15 PM BRT;{ };{ok};2666,38 kW-hr
03-Aug-19 6:45:15 PM BRT;{ };{ok};2667,28 kW-hr
03-Aug-19 7:00:16 PM BRT;{ };{ok};2668,16 kW-hr
03-Aug-19 7:15:16 PM BRT;{ };{ok};2669,04 kW-hr
03-Aug-19 7:30:15 PM BRT;{ };{ok};2669,90 kW-hr
03-Aug-19 7:45:15 PM BRT;{ };{ok};2670,77 kW-hr
03-Aug-19 8:00:15 PM BRT;{ };{ok};2671,71 kW-hr
03-Aug-19 8:15:15 PM BRT;{ };{ok};2672,57 kW-hr
03-Aug-19 8:30:15 PM BRT;{ };{ok};2673,43 kW-hr
03-Aug-19 8:45:16 PM BRT;{ };{ok};2674,28 kW-hr
03-Aug-19 9:00:15 PM BRT;{ };{ok};2675,14 kW-hr
03-Aug-19 9:15:15 PM BRT;{ };{ok};2676,00 kW-hr
03-Aug-19 9:30:15 PM BRT;{ };{ok};2676,84 kW-hr
03-Aug-19 9:45:15 PM BRT;{ };{ok};2677,68 kW-hr
03-Aug-19 10:00:15 PM BRT;{ };{ok};2678,51 kW-hr
03-Aug-19 10:15:15 PM BRT;{ };{ok};2679,35 kW-hr
03-Aug-19 10:30:16 PM BRT;{ };{ok};2680,19 kW-hr
03-Aug-19 10:45:15 PM BRT;{ };{ok};2681,02 kW-hr
03-Aug-19 11:00:15 PM BRT;{ };{ok};2681,85 kW-hr
03-Aug-19 11:15:15 PM BRT;{ };{ok};2682,70 kW-hr
03-Aug-19 11:30:15 PM BRT;{ };{ok};2683,54 kW-hr
03-Aug-19 11:45:15 PM BRT;{ };{ok};2684,36 kW-hr
04-Aug-19 12:00:16 AM BRT;{ };{ok};2685,19 kW-hr
04-Aug-19 12:15:16 AM BRT;{ };{ok};2686,02 kW-hr
04-Aug-19 12:30:15 AM BRT;{ };{ok};2686,83 kW-hr
04-Aug-19 12:45:15 AM BRT;{ };{ok};2687,66 kW-hr
04-Aug-19 1:00:15 AM BRT;{ };{ok};2688,48 kW-hr
04-Aug-19 1:15:15 AM BRT;{ };{ok};2689,29 kW-hr
04-Aug-19 1:30:15 AM BRT;{ };{ok};2690,13 kW-hr
04-Aug-19 1:45:16 AM BRT;{ };{ok};2690,96 kW-hr
04-Aug-19 2:00:15 AM BRT;{ };{ok};2691,76 kW-hr
04-Aug-19 2:15:15 AM BRT;{ };{ok};2692,59 kW-hr
04-Aug-19 2:30:15 AM BRT;{ };{ok};2693,41 kW-hr
04-Aug-19 2:45:15 AM BRT;{ };{ok};2694,22 kW-hr
04-Aug-19 3:00:15 AM BRT;{ };{ok};2695,05 kW-hr
04-Aug-19 3:15:15 AM BRT;{ };{ok};2695,86 kW-hr
