Timestamp;Trend Flags;Status;Value (kW-hr)
01-Aug-19 5:30:40 PM BRT;{ };{ok};2523,14 kW-hr
01-Aug-19 5:45:40 PM BRT;{ };{ok};2524,49 kW-hr
01-Aug-19 6:00:41 PM BRT;{ };{ok};2525,84 kW-hr
01-Aug-19 6:15:45 PM BRT;{ };{ok};2527,16 kW-hr
01-Aug-19 6:30:39 PM BRT;{ };{ok};2528,51 kW-hr
01-Aug-19 6:45:40 PM BRT;{ };{ok};2529,84 kW-hr
01-Aug-19 7:00:40 PM BRT;{ };{ok};2531,07 kW-hr
01-Aug-19 7:15:40 PM BRT;{ };{ok};2532,55 kW-hr
01-Aug-19 7:30:41 PM BRT;{ };{ok};2534,08 kW-hr
01-Aug-19 7:45:41 PM BRT;{ };{ok};2535,63 kW-hr
01-Aug-19 8:00:41 PM BRT;{ };{ok};2537,20 kW-hr
01-Aug-19 8:15:40 PM BRT;{ };{ok};2538,79 kW-hr
01-Aug-19 8:30:40 PM BRT;{ };{down};2539,68 kW-hr
01-Aug-19 8:45:40 PM BRT;{ };{down};2539,68 kW-hr
01-Aug-19 9:00:40 PM BRT;{ };{down};2539,68 kW-hr
01-Aug-19 9:15:41 PM BRT;{ };{ok};2540,40 kW-hr
01-Aug-19 9:30:41 PM BRT;{ };{ok};2541,43 kW-hr
01-Aug-19 9:45:40 PM BRT;{ };{ok};2542,95 kW-hr
01-Aug-19 10:00:40 PM BRT;{ };{ok};2544,60 kW-hr
01-Aug-19 10:15:39 PM BRT;{ };{ok};2546,25 kW-hr
01-Aug-19 10:30:39 PM BRT;{ };{ok};2547,86 kW-hr
01-Aug-19 10:45:40 PM BRT;{ };{ok};2549,47 kW-hr
01-Aug-19 11:00:40 PM BRT;{ };{ok};2551,09 kW-hr
01-Aug-19 11:15:40 PM BRT;{ };{ok};2552,68 kW-hr
01-Aug-19 11:30:40 PM BRT;{ };{ok};2554,30 kW-hr
01-Aug-19 11:45:40 PM BRT;{ };{ok};2555,93 kW-hr
02-Aug-19 12:00:39 AM BRT;{ };{ok};2557,54 kW-hr
02-Aug-19 12:15:39 AM BRT;{ };{ok};2559,17 kW-hr
02-Aug-19 12:30:41 AM BRT;{ };{ok};2560,77 kW-hr
02-Aug-19 12:45:41 AM BRT;{ };{ok};2562,38 kW-hr
02-Aug-19 1:00:41 AM BRT;{ };{ok};2563,98 kW-hr
02-Aug-19 1:15:40 AM BRT;{ };{ok};2565,61 kW-hr
02-Aug-19 1:30:40 AM BRT;{ };{ok};2567,21 kW-hr
02-Aug-19 1:45:40 AM BRT;{ };{ok};2568,83 kW-hr
02-Aug-19 2:00:38 AM BRT;{ };{ok};2570,42 kW-hr
02-Aug-19 2:15:40 AM BRT;{ };{ok};2572,05 kW-hr
02-Aug-19 2:30:40 AM BRT;{ };{ok};2573,63 kW-hr
02-Aug-19 2:45:41 AM BRT;{ };{ok};2575,23 kW-hr
02-Aug-19 3:00:40 AM BRT;{ };{ok};2576,83 kW-hr
02-Aug-19 3:15:40 AM BRT;{ };{ok};2578,45 kW-hr
02-Aug-19 3:30:41 AM BRT;{ };{ok};2580,04 kW-hr
02-Aug-19 3:45:39 AM BRT;{ };{ok};2581,64 kW-hr
02-Aug-19 4:00:40 AM BRT;{ };{ok};2583,24 kW-hr
02-Aug-19 4:15:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 4:30:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 4:45:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 5:00:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 5:15:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 5:30:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 5:45:44 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 6:00:42 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 6:16:51 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 6:30:03 AM BRT;{start};{ok};2584,77 kW-hr
02-Aug-19 6:45:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 7:00:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 7:15:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 7:30:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 7:45:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 8:00:38 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 8:15:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 8:30:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 8:45:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 9:00:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 9:15:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 9:30:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 9:45:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 10:00:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 10:15:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 10:30:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 10:45:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 11:00:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 11:15:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 11:30:39 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 11:45:40 AM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 12:00:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 12:15:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 12:30:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 12:45:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 1:00:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 1:15:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 1:30:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 1:45:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 2:00:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 2:15:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 2:30:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 2:45:38 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 3:00:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 3:15:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 3:30:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 3:45:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 4:00:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 4:15:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 4:30:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 4:45:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 5:00:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 5:15:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 5:30:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 5:45:39 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 6:00:38 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 6:15:50 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 6:30:40 PM BRT;{ };{ok};2584,77 kW-hr
02-Aug-19 6:45:40 PM BRT;{ };{ok};2585,79 kW-hr
02-Aug-19 7:00:40 PM BRT;{ };{ok};2588,19 kW-hr
02-Aug-19 7:15:39 PM BRT;{ };{ok};2590,55 kW-hr
02-Aug-19 7:30:39 PM BRT;{ };{ok};2592,89 kW-hr
02-Aug-19 7:45:39 PM BRT;{ };{ok};2594,97 kW-hr
02-Aug-19 8:00:37 PM BRT;{ };{ok};2596,95 kW-hr
02-Aug-19 8:15:39 PM BRT;{ };{ok};2598,84 kW-hr
02-Aug-19 8:30:40 PM BRT;{ };{ok};2600,69 kW-hr
02-Aug-19 8:45:37 PM BRT;{ };{ok};2602,46 kW-hr
02-Aug-19 9:00:37 PM BRT;{ };{ok};2604,24 kW-hr
02-Aug-19 9:15:39 PM BRT;{ };{ok};2605,98 kW-hr
02-Aug-19 9:30:39 PM BRT;{ };{ok};2607,71 kW-hr
02-Aug-19 9:45:40 PM BRT;{ };{ok};2609,41 kW-hr
02-Aug-19 10:00:39 PM BRT;{ };{ok};2610,98 kW-hr
02-Aug-19 10:15:40 PM BRT;{ };{ok};2612,47 kW-hr
02-Aug-19 10:30:40 PM BRT;{ };{ok};2613,96 kW-hr
02-Aug-19 10:45:40 PM BRT;{ };{ok};2615,53 kW-hr
02-Aug-19 11:00:41 PM BRT;{ };{ok};2617,32 kW-hr
02-Aug-19 11:15:39 PM BRT;{ };{ok};2619,04 kW-hr
02-Aug-19 11:30:41 PM BRT;{ };{ok};2620,75 kW-hr
02-Aug-19 11:45:38 PM BRT;{ };{ok};2622,44 kW-hr
03-Aug-19 12:00:39 AM BRT;{ };{ok};2624,10 kW-hr
03-Aug-19 12:15:39 AM BRT;{ };{ok};2625,78 kW-hr
03-Aug-19 12:30:39 AM BRT;{ };{ok};2627,43 kW-hr
03-Aug-19 12:45:39 AM BRT;{ };{ok};2629,10 kW-hr
03-Aug-19 1:00:39 AM BRT;{ };{ok};2630,73 kW-hr
03-Aug-19 1:15:40 AM BRT;{ };{ok};2632,40 kW-hr
03-Aug-19 1:30:43 AM BRT;{ };{ok};2634,05 kW-hr
03-Aug-19 1:45:41 AM BRT;{ };{ok};2635,69 kW-hr
03-Aug-19 2:00:41 AM BRT;{ };{ok};2637,34 kW-hr
03-Aug-19 2:15:42 AM BRT;{ };{ok};2638,98 kW-hr
03-Aug-19 2:30:41 AM BRT;{ };{ok};2640,64 kW-hr
03-Aug-19 2:45:42 AM BRT;{ };{ok};2642,28 kW-hr
03-Aug-19 3:00:45 AM BRT;{ };{ok};2643,94 kW-hr
03-Aug-19 3:15:47 AM BRT;{ };{ok};2645,58 kW-hr
03-Aug-19 3:30:45 AM BRT;{ };{ok};2647,22 kW-hr
03-Aug-19 3:45:44 AM BRT;{ };{ok};2648,86 kW-hr
03-Aug-19 4:00:47 AM BRT;{ };{ok};2650,50 kW-hr
03-Aug-19 4:15:43 AM BRT;{ };{ok};2652,14 kW-hr
03-Aug-19 4:30:45 AM BRT;{ };{ok};2653,76 kW-hr
03-Aug-19 4:45:45 AM BRT;{ };{ok};2655,39 kW-hr
03-Aug-19 5:00:47 AM BRT;{ };{ok};2657,02 kW-hr
03-Aug-19 5:15:03 AM BRT;{start};{ok};2658,65 kW-hr
03-Aug-19 5:30:39 AM BRT;{ };{ok};2660,28 kW-hr
03-Aug-19 5:45:39 AM BRT;{ };{ok};2661,89 kW-hr
03-Aug-19 6:00:39 AM BRT;{ };{ok};2663,51 kW-hr
03-Aug-19 6:15:41 AM BRT;{ };{ok};2663,90 kW-hr
03-Aug-19 6:30:37 AM BRT;{ };{ok};2663,90 kW-hr
03-Aug-19 6:45:39 AM BRT;{ };{ok};2663,90 kW-hr
03-Aug-19 7:00:39 AM BRT;{ };{ok};2663,90 kW-hr
03-Aug-19 7:15:39 AM BRT;{ };{ok};2663,90 kW-hr
03-Aug-19 7:30:40 AM BRT;{ };{ok};2663,90 kW-hr
03-Aug-19 7:45:40 AM BRT;{ };{ok};2665,67 kW-hr
03-Aug-19 8:00:39 AM BRT;{ };{ok};2667,34 kW-hr
03-Aug-19 8:15:38 AM BRT;{ };{ok};2669,00 kW-hr
03-Aug-19 8:30:39 AM BRT;{ };{ok};2670,66 kW-hr
03-Aug-19 8:45:39 AM BRT;{ };{ok};2672,33 kW-hr
03-Aug-19 9:00:39 AM BRT;{ };{ok};2673,96 kW-hr
03-Aug-19 9:15:40 AM BRT;{ };{ok};2675,60 kW-hr
03-Aug-19 9:30:40 AM BRT;{ };{ok};2677,23 kW-hr
03-Aug-19 9:45:39 AM BRT;{ };{ok};2678,90 kW-hr
03-Aug-19 10:00:39 AM BRT;{ };{ok};2680,53 kW-hr
03-Aug-19 10:15:39 AM BRT;{ };{ok};2682,15 kW-hr
03-Aug-19 10:30:38 AM BRT;{ };{ok};2683,78 kW-hr
03-Aug-19 10:45:40 AM BRT;{ };{ok};2685,42 kW-hr
03-Aug-19 11:00:40 AM BRT;{ };{ok};2687,04 kW-hr
03-Aug-19 11:15:40 AM BRT;{ };{ok};2688,65 kW-hr
03-Aug-19 11:30:39 AM BRT;{ };{ok};2690,43 kW-hr
03-Aug-19 11:45:38 AM BRT;{ };{ok};2692,50 kW-hr
03-Aug-19 12:00:39 PM BRT;{ };{ok};2694,65 kW-hr
03-Aug-19 12:15:39 PM BRT;{ };{ok};2696,52 kW-hr
03-Aug-19 12:30:40 PM BRT;{ };{ok};2698,40 kW-hr
03-Aug-19 12:45:40 PM BRT;{ };{ok};2700,30 kW-hr
03-Aug-19 1:00:39 PM BRT;{ };{ok};2702,14 kW-hr
03-Aug-19 1:15:39 PM BRT;{ };{ok};2704,04 kW-hr
03-Aug-19 1:30:39 PM BRT;{ };{ok};2705,92 kW-hr
03-Aug-19 1:45:39 PM BRT;{ };{ok};2707,79 kW-hr
03-Aug-19 2:00:39 PM BRT;{ };{ok};2709,73 kW-hr
03-Aug-19 2:15:40 PM BRT;{ };{ok};2711,83 kW-hr
03-Aug-19 2:30:40 PM BRT;{ };{ok};2713,96 kW-hr
03-Aug-19 2:45:39 PM BRT;{ };{ok};2716,06 kW-hr
03-Aug-19 3:00:39 PM BRT;{ };{ok};2718,10 kW-hr
03-Aug-19 3:15:39 PM BRT;{ };{ok};2720,22 kW-hr
03-Aug-19 3:30:39 PM BRT;{ };{ok};2722,25 kW-hr
03-Aug-19 3:45:39 PM BRT;{ };{ok};2724,35 kW-hr
03-Aug-19 4:00:40 PM BRT;{ };{ok};2726,09 kW-hr
03-Aug-19 4:15:39 PM BRT;{ };{ok};2727,89 kW-hr
03-Aug-19 4:30:39 PM BRT;{ };{ok};2729,68 kW-hr
03-Aug-19 4:45:39 PM BRT;{ };{ok};2731,64 kW-hr
03-Aug-19 5:00:39 PM BRT;{ };{ok};2733,80 kW-hr
03-Aug-19 5:15:37 PM BRT;{ };{ok};2735,54 kW-hr
03-Aug-19 5:30:38 PM BRT;{ };{ok};2737,37 kW-hr
03-Aug-19 5:45:38 PM BRT;{ };{ok};2738,97 kW-hr
03-Aug-19 6:00:37 PM BRT;{ };{ok};2740,72 kW-hr
03-Aug-19 6:16:05 PM BRT;{ };{ok};2742,39 kW-hr
03-Aug-19 6:30:39 PM BRT;{ };{ok};2743,71 kW-hr
03-Aug-19 6:45:39 PM BRT;{ };{ok};2745,32 kW-hr
03-Aug-19 7:00:39 PM BRT;{ };{ok};2746,82 kW-hr
03-Aug-19 7:15:40 PM BRT;{ };{ok};2748,41 kW-hr
03-Aug-19 7:30:41 PM BRT;{ };{ok};2749,89 kW-hr
03-Aug-19 7:45:40 PM BRT;{ };{ok};2751,60 kW-hr
03-Aug-19 8:00:40 PM BRT;{ };{ok};2753,19 kW-hr
03-Aug-19 8:15:39 PM BRT;{ };{ok};2755,19 kW-hr
03-Aug-19 8:30:38 PM BRT;{ };{ok};2757,04 kW-hr
03-Aug-19 8:45:39 PM BRT;{ };{ok};2758,85 kW-hr
03-Aug-19 9:00:39 PM BRT;{ };{ok};2760,86 kW-hr
03-Aug-19 9:15:39 PM BRT;{ };{ok};2762,76 kW-hr
03-Aug-19 9:30:39 PM BRT;{ };{ok};2764,45 kW-hr
03-Aug-19 9:45:40 PM BRT;{ };{ok};2765,94 kW-hr
03-Aug-19 10:00:39 PM BRT;{ };{ok};2767,46 kW-hr
03-Aug-19 10:15:37 PM BRT;{ };{ok};2768,98 kW-hr
03-Aug-19 10:30:38 PM BRT;{ };{ok};2770,48 kW-hr
03-Aug-19 10:45:41 PM BRT;{ };{ok};2772,00 kW-hr
03-Aug-19 11:00:39 PM BRT;{ };{ok};2773,51 kW-hr
03-Aug-19 11:15:42 PM BRT;{ };{ok};2775,02 kW-hr
03-Aug-19 11:30:41 PM BRT;{ };{ok};2776,54 kW-hr
03-Aug-19 11:45:39 PM BRT;{ };{ok};2778,04 kW-hr
04-Aug-19 12:00:40 AM BRT;{ };{ok};2779,55 kW-hr
04-Aug-19 12:15:43 AM BRT;{ };{ok};2781,05 kW-hr
04-Aug-19 12:30:41 AM BRT;{ };{ok};2782,55 kW-hr
04-Aug-19 12:45:44 AM BRT;{ };{ok};2784,06 kW-hr
04-Aug-19 1:00:41 AM BRT;{ };{ok};2785,57 kW-hr
04-Aug-19 1:15:42 AM BRT;{ };{ok};2787,07 kW-hr
04-Aug-19 1:30:42 AM BRT;{ };{ok};2788,61 kW-hr
04-Aug-19 1:45:42 AM BRT;{ };{ok};2790,11 kW-hr
04-Aug-19 2:00:43 AM BRT;{ };{ok};2791,62 kW-hr
04-Aug-19 2:15:42 AM BRT;{ };{ok};2793,12 kW-hr
04-Aug-19 2:30:46 AM BRT;{ };{ok};2794,63 kW-hr
04-Aug-19 2:45:47 AM BRT;{ };{ok};2796,15 kW-hr
04-Aug-19 3:00:44 AM BRT;{ };{ok};2797,66 kW-hr
04-Aug-19 3:15:44 AM BRT;{ };{ok};2799,17 kW-hr
04-Aug-19 3:30:43 AM BRT;{ };{ok};2800,69 kW-hr
04-Aug-19 3:45:48 AM BRT;{ };{ok};2802,20 kW-hr
04-Aug-19 4:00:49 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 4:15:48 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 4:30:48 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 4:45:47 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 5:00:46 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 5:15:47 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 5:30:50 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 5:45:47 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 6:00:45 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 6:30:03 AM BRT;{start};{ok};2803,37 kW-hr
04-Aug-19 6:45:39 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 7:00:40 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 7:15:40 AM BRT;{ };{ok};2803,37 kW-hr
04-Aug-19 7:30:41 AM BRT;{ };{ok};2805,07 kW-hr
04-Aug-19 7:45:40 AM BRT;{ };{ok};2806,74 kW-hr
04-Aug-19 8:00:39 AM BRT;{ };{ok};2808,36 kW-hr
04-Aug-19 8:15:39 AM BRT;{ };{ok};2809,94 kW-hr
04-Aug-19 8:30:39 AM BRT;{ };{ok};2811,52 kW-hr
04-Aug-19 8:45:40 AM BRT;{ };{ok};2813,08 kW-hr
04-Aug-19 9:00:41 AM BRT;{ };{ok};2814,62 kW-hr
04-Aug-19 9:15:39 AM BRT;{ };{ok};2816,06 kW-hr
04-Aug-19 9:30:39 AM BRT;{ };{ok};2817,61 kW-hr
04-Aug-19 9:45:39 AM BRT;{ };{ok};2819,18 kW-hr
04-Aug-19 10:00:39 AM BRT;{ };{ok};2820,73 kW-hr
04-Aug-19 10:15:40 AM BRT;{ };{ok};2822,25 kW-hr
04-Aug-19 10:30:40 AM BRT;{ };{ok};2823,79 kW-hr
04-Aug-19 10:45:40 AM BRT;{ };{ok};2825,31 kW-hr
04-Aug-19 11:00:39 AM BRT;{ };{ok};2826,83 kW-hr
04-Aug-19 11:15:39 AM BRT;{ };{ok};2828,35 kW-hr
04-Aug-19 11:30:39 AM BRT;{ };{ok};2829,87 kW-hr
04-Aug-19 11:45:39 AM BRT;{ };{ok};2831,46 kW-hr
04-Aug-19 12:00:40 PM BRT;{ };{ok};2833,23 kW-hr
04-Aug-19 12:15:40 PM BRT;{ };{ok};2834,79 kW-hr
04-Aug-19 12:30:40 PM BRT;{ };{ok};2836,32 kW-hr
04-Aug-19 12:45:40 PM BRT;{ };{ok};2837,82 kW-hr
04-Aug-19 1:00:38 PM BRT;{ };{ok};2839,35 kW-hr
04-Aug-19 1:15:39 PM BRT;{ };{ok};2840,81 kW-hr
04-Aug-19 1:30:39 PM BRT;{ };{ok};2842,27 kW-hr
04-Aug-19 1:45:41 PM BRT;{ };{ok};2843,75 kW-hr
04-Aug-19 2:00:40 PM BRT;{ };{ok};2845,22 kW-hr
04-Aug-19 2:15:37 PM BRT;{ };{ok};2847,01 kW-hr
04-Aug-19 2:30:39 PM BRT;{ };{ok};2848,84 kW-hr
04-Aug-19 2:45:39 PM BRT;{ };{ok};2850,63 kW-hr
04-Aug-19 3:00:40 PM BRT;{ };{ok};2852,44 kW-hr
04-Aug-19 3:15:40 PM BRT;{ };{ok};2854,14 kW-hr
04-Aug-19 3:30:39 PM BRT;{ };{ok};2855,77 kW-hr
04-Aug-19 3:45:40 PM BRT;{ };{ok};2857,37 kW-hr
04-Aug-19 4:00:39 PM BRT;{ };{ok};2859,10 kW-hr
04-Aug-19 4:15:38 PM BRT;{ };{ok};2860,68 kW-hr
04-Aug-19 4:30:40 PM BRT;{ };{ok};2862,48 kW-hr
04-Aug-19 4:45:38 PM BRT;{ };{ok};2864,38 kW-hr
04-Aug-19 5:00:40 PM BRT;{ };{ok};2866,11 kW-hr
04-Aug-19 5:15:40 PM BRT;{ };{ok};2867,85 kW-hr
04-Aug-19 5:30:39 PM BRT;{ };{ok};2869,58 kW-hr
04-Aug-19 5:45:39 PM BRT;{ };{ok};2871,05 kW-hr
04-Aug-19 6:00:40 PM BRT;{ };{ok};2873,00 kW-hr
04-Aug-19 6:15:57 PM BRT;{ };{ok};2874,82 kW-hr
04-Aug-19 6:30:39 PM BRT;{ };{ok};2876,62 kW-hr
04-Aug-19 6:45:40 PM BRT;{ };{ok};2878,09 kW-hr
04-Aug-19 7:00:40 PM BRT;{ };{ok};2879,56 kW-hr
04-Aug-19 7:15:39 PM BRT;{ };{ok};2881,04 kW-hr
04-Aug-19 7:30:40 PM BRT;{ };{ok};2882,51 kW-hr
04-Aug-19 7:45:39 PM BRT;{ };{ok};2883,97 kW-hr
04-Aug-19 8:00:39 PM BRT;{ };{ok};2885,44 kW-hr
04-Aug-19 8:15:40 PM BRT;{ };{ok};2886,90 kW-hr
04-Aug-19 8:30:41 PM BRT;{ };{ok};2888,34 kW-hr
04-Aug-19 8:45:41 PM BRT;{ };{ok};2889,80 kW-hr
04-Aug-19 9:00:38 PM BRT;{ };{ok};2891,26 kW-hr
04-Aug-19 9:15:39 PM BRT;{ };{ok};2892,72 kW-hr
04-Aug-19 9:30:39 PM BRT;{ };{ok};2894,18 kW-hr
04-Aug-19 9:45:37 PM BRT;{ };{ok};2895,63 kW-hr
04-Aug-19 10:00:39 PM BRT;{ };{ok};2897,08 kW-hr
04-Aug-19 10:15:39 PM BRT;{ };{ok};2898,54 kW-hr
04-Aug-19 10:30:38 PM BRT;{ };{ok};2900,01 kW-hr
04-Aug-19 10:45:37 PM BRT;{ };{ok};2901,47 kW-hr
04-Aug-19 11:00:38 PM BRT;{ };{ok};2902,95 kW-hr
04-Aug-19 11:15:39 PM BRT;{ };{ok};2904,43 kW-hr
04-Aug-19 11:30:39 PM BRT;{ };{ok};2905,89 kW-hr
04-Aug-19 11:45:41 PM BRT;{ };{ok};2907,36 kW-hr
05-Aug-19 12:00:41 AM BRT;{ };{ok};2908,82 kW-hr
05-Aug-19 12:15:39 AM BRT;{ };{ok};2910,32 kW-hr
05-Aug-19 12:30:39 AM BRT;{ };{ok};2911,78 kW-hr
05-Aug-19 12:45:39 AM BRT;{ };{ok};2913,25 kW-hr
05-Aug-19 1:00:40 AM BRT;{ };{ok};2914,72 kW-hr
05-Aug-19 1:15:42 AM BRT;{ };{ok};2916,20 kW-hr
05-Aug-19 1:30:44 AM BRT;{ };{ok};2917,68 kW-hr
05-Aug-19 1:45:41 AM BRT;{ };{ok};2919,16 kW-hr
05-Aug-19 2:00:44 AM BRT;{ };{ok};2920,64 kW-hr
05-Aug-19 2:15:39 AM BRT;{ };{ok};2922,12 kW-hr
05-Aug-19 2:30:44 AM BRT;{ };{ok};2923,60 kW-hr
05-Aug-19 2:45:42 AM BRT;{ };{ok};2925,08 kW-hr
05-Aug-19 3:00:43 AM BRT;{ };{ok};2926,56 kW-hr
05-Aug-19 3:15:45 AM BRT;{ };{ok};2928,07 kW-hr
05-Aug-19 3:30:44 AM BRT;{ };{ok};2929,55 kW-hr
05-Aug-19 3:45:44 AM BRT;{ };{ok};2931,03 kW-hr
05-Aug-19 4:00:42 AM BRT;{ };{ok};2931,33 kW-hr
05-Aug-19 4:15:45 AM BRT;{ };{ok};2931,33 kW-hr
05-Aug-19 4:30:46 AM BRT;{ };{ok};2931,33 kW-hr
05-Aug-19 4:45:48 AM BRT;{ };{ok};2931,33 kW-hr
05-Aug-19 5:00:47 AM BRT;{ };{ok};2931,33 kW-hr
05-Aug-19 5:15:43 AM BRT;{ };{ok};2931,33 kW-hr
05-Aug-19 5:30:44 AM BRT;{ };{ok};2931,33 kW-hr
